pa,fp,fr,fnl,tempo,delta_p
91.43,0.93,-0.17,-0.0,308075,-0.05999999999998806
91.4,0.93,-0.17,-0.0,308079,-0.030000000000001137
91.38,0.93,-0.17,-0.0,308082,-0.020000000000010232
91.36,0.93,-0.17,-0.0,308086,-0.01999999999999602
91.33,0.93,-0.17,-0.0,308090,-0.030000000000001137
91.29,0.93,-0.17,-0.0,308094,-0.03999999999999204
91.22,0.93,-0.17,-0.0,308097,-0.07000000000000739
91.14,0.94,-0.17,-0.0,308101,-0.0799999999999983
91.03,0.94,-0.18,-0.01,308105,-0.10999999999999943
90.91,0.94,-0.18,-0.01,308108,-0.12000000000000455
90.78,0.94,-0.18,-0.01,308112,-0.12999999999999545
90.63,0.94,-0.18,-0.01,308116,-0.15000000000000568
90.5,0.94,-0.18,-0.01,308120,-0.12999999999999545
90.38,0.94,-0.18,-0.01,308123,-0.12000000000000455
90.28,0.94,-0.18,-0.01,308127,-0.09999999999999432
90.21,0.94,-0.18,-0.0,308131,-0.07000000000000739
90.22,0.93,-0.17,-0.0,308134,0.010000000000005116
90.31,0.92,-0.17,-0.0,308138,0.09000000000000341
90.52,0.91,-0.17,0.0,308142,0.20999999999999375
90.88,0.9,-0.17,0.01,308145,0.35999999999999943
91.42,0.89,-0.16,0.01,308149,0.5400000000000063
92.14,0.87,-0.16,0.02,308153,0.7199999999999989
92.99,0.86,-0.16,0.02,308157,0.8499999999999943
94.02,0.85,-0.15,0.02,308160,1.0300000000000011
95.1,0.84,-0.15,0.03,308164,1.0799999999999983
96.27,0.84,-0.15,0.03,308168,1.1700000000000017
97.39,0.84,-0.15,0.03,308171,1.1200000000000045
98.47,0.85,-0.15,0.03,308175,1.0799999999999983
99.41,0.85,-0.15,0.02,308179,0.9399999999999977
100.21,0.86,-0.15,0.02,308182,0.7999999999999972
100.81,0.88,-0.15,0.02,308186,0.6000000000000085
101.17,0.89,-0.16,0.01,308190,0.35999999999999943
101.32,0.91,-0.16,0.0,308194,0.14999999999999147
101.24,0.92,-0.16,-0.0,308197,-0.0799999999999983
100.96,0.94,-0.16,-0.01,308201,-0.28000000000000114
100.5,0.95,-0.17,-0.01,308205,-0.45999999999999375
99.93,0.97,-0.17,-0.02,308208,-0.5699999999999932
99.24,0.98,-0.17,-0.02,308212,-0.6900000000000119
98.5,0.98,-0.17,-0.02,308216,-0.7399999999999949
97.8,0.98,-0.17,-0.02,308219,-0.7000000000000028
97.12,0.98,-0.17,-0.02,308223,-0.6799999999999926
96.55,0.97,-0.17,-0.02,308227,-0.5700000000000074
96.14,0.96,-0.17,-0.02,308231,-0.4099999999999966
95.88,0.95,-0.17,-0.01,308234,-0.2600000000000051
95.82,0.93,-0.17,-0.01,308238,-0.060000000000002274
95.96,0.92,-0.16,-0.0,308242,0.14000000000000057
96.29,0.9,-0.16,0.0,308245,0.3300000000000125
96.77,0.89,-0.16,0.01,308249,0.47999999999998977
97.37,0.88,-0.15,0.01,308253,0.6000000000000085
98.06,0.87,-0.15,0.01,308257,0.6899999999999977
98.75,0.87,-0.15,0.02,308260,0.6899999999999977
99.45,0.87,-0.15,0.02,308264,0.7000000000000028
100.07,0.88,-0.15,0.01,308268,0.6199999999999903
100.57,0.88,-0.15,0.01,308271,0.5
100.95,0.89,-0.15,0.01,308275,0.38000000000000966
101.16,0.9,-0.16,0.01,308279,0.20999999999999375
101.21,0.92,-0.16,0.0,308282,0.04999999999999716
101.1,0.93,-0.16,-0.0,308286,-0.10999999999999943
100.83,0.94,-0.16,-0.01,308290,-0.269999999999996
100.44,0.95,-0.17,-0.01,308293,-0.39000000000000057
99.95,0.96,-0.17,-0.01,308297,-0.4899999999999949
99.38,0.97,-0.17,-0.02,308301,-0.5700000000000074
98.79,0.97,-0.17,-0.02,308305,-0.5899999999999892
98.22,0.98,-0.17,-0.02,308308,-0.5700000000000074
97.71,0.97,-0.17,-0.02,308312,-0.5100000000000051
97.31,0.96,-0.17,-0.01,308316,-0.3999999999999915
97.09,0.95,-0.17,-0.01,308319,-0.21999999999999886
97.04,0.93,-0.16,-0.01,308323,-0.04999999999999716
97.2,0.92,-0.16,-0.0,308327,0.1599999999999966
97.53,0.9,-0.16,0.0,308331,0.3299999999999983
98.05,0.89,-0.15,0.01,308334,0.519999999999996
98.67,0.88,-0.15,0.01,308338,0.6200000000000045
99.39,0.87,-0.15,0.02,308342,0.7199999999999989
100.13,0.87,-0.15,0.02,308345,0.7399999999999949
100.8,0.87,-0.15,0.02,308349,0.6700000000000017
101.41,0.88,-0.15,0.01,308353,0.6099999999999994
101.88,0.88,-0.15,0.01,308356,0.46999999999999886
102.2,0.89,-0.15,0.01,308360,0.3200000000000074
102.34,0.91,-0.16,0.0,308364,0.14000000000000057
102.29,0.92,-0.16,-0.0,308368,-0.04999999999999716
102.06,0.93,-0.16,-0.01,308371,-0.23000000000000398
101.66,0.95,-0.16,-0.01,308375,-0.4000000000000057
101.11,0.96,-0.17,-0.02,308379,-0.5499999999999972
100.41,0.97,-0.17,-0.02,308382,-0.7000000000000028
99.65,0.98,-0.17,-0.02,308386,-0.7599999999999909
98.78,0.99,-0.18,-0.02,308390,-0.8700000000000045
97.88,1.0,-0.18,-0.03,308394,-0.9000000000000057
96.98,1.0,-0.18,-0.03,308397,-0.8999999999999915
96.05,1.0,-0.18,-0.03,308401,-0.9300000000000068
95.15,1.0,-0.18,-0.03,308405,-0.8999999999999915
94.31,1.0,-0.18,-0.03,308408,-0.8400000000000034
93.49,1.0,-0.18,-0.03,308412,-0.8200000000000074
92.72,0.99,-0.18,-0.02,308416,-0.769999999999996
92.03,0.99,-0.18,-0.02,308419,-0.6899999999999977
91.36,0.99,-0.18,-0.02,308423,-0.6700000000000017
90.76,0.98,-0.18,-0.02,308427,-0.5999999999999943
90.23,0.97,-0.18,-0.02,308431,-0.5300000000000011
89.74,0.97,-0.18,-0.02,308434,-0.4900000000000091
89.3,0.96,-0.18,-0.02,308438,-0.4399999999999977
88.91,0.96,-0.18,-0.01,308442,-0.39000000000000057
88.55,0.96,-0.18,-0.01,308445,-0.35999999999999943
88.22,0.95,-0.18,-0.01,308449,-0.3299999999999983
87.94,0.95,-0.18,-0.01,308453,-0.28000000000000114
87.67,0.95,-0.18,-0.01,308457,-0.269999999999996
87.43,0.95,-0.18,-0.01,308460,-0.23999999999999488
87.22,0.94,-0.18,-0.01,308464,-0.21000000000000796
87.03,0.94,-0.18,-0.01,308468,-0.18999999999999773
86.86,0.94,-0.18,-0.01,308471,-0.1700000000000017
86.71,0.94,-0.18,-0.01,308475,-0.15000000000000568
86.59,0.94,-0.18,-0.01,308479,-0.11999999999999034
86.5,0.93,-0.18,-0.01,308483,-0.09000000000000341
86.44,0.93,-0.18,-0.01,308486,-0.060000000000002274
86.39,0.93,-0.18,-0.0,308490,-0.04999999999999716
86.38,0.93,-0.18,-0.0,308494,-0.010000000000005116
86.37,0.93,-0.18,-0.0,308497,-0.009999999999990905
86.38,0.93,-0.18,-0.0,308501,0.009999999999990905
86.4,0.92,-0.18,-0.0,308505,0.020000000000010232
86.42,0.92,-0.18,-0.0,308508,0.01999999999999602
86.44,0.92,-0.18,-0.0,308512,0.01999999999999602
86.46,0.92,-0.18,-0.0,308516,0.01999999999999602
86.47,0.93,-0.18,-0.0,308520,0.010000000000005116
86.48,0.93,-0.18,-0.0,308523,0.010000000000005116
86.49,0.93,-0.18,-0.0,308527,0.009999999999990905
86.5,0.93,-0.18,-0.0,308531,0.010000000000005116
86.52,0.93,-0.18,-0.0,308534,0.01999999999999602
86.54,0.93,-0.18,-0.0,308538,0.020000000000010232
86.57,0.93,-0.18,-0.0,308542,0.029999999999986926
86.59,0.93,-0.18,-0.0,308546,0.020000000000010232
86.62,0.93,-0.18,-0.0,308549,0.030000000000001137
86.64,0.93,-0.18,-0.0,308553,0.01999999999999602
86.66,0.93,-0.18,-0.0,308557,0.01999999999999602
86.69,0.92,-0.18,-0.0,308560,0.030000000000001137
86.74,0.92,-0.18,-0.0,308564,0.04999999999999716
86.85,0.92,-0.17,-0.0,308568,0.10999999999999943
87.04,0.91,-0.17,0.0,308572,0.19000000000001194
87.34,0.9,-0.17,0.01,308575,0.29999999999999716
87.83,0.89,-0.17,0.01,308579,0.4899999999999949
88.5,0.87,-0.16,0.02,308583,0.6700000000000017
89.37,0.85,-0.16,0.02,308586,0.8700000000000045
90.48,0.84,-0.15,0.03,308590,1.1099999999999994
91.77,0.82,-0.15,0.03,308594,1.289999999999992
93.28,0.81,-0.15,0.04,308597,1.5100000000000051
94.87,0.8,-0.14,0.04,308601,1.5900000000000034
96.58,0.8,-0.14,0.04,308605,1.7099999999999937
98.24,0.8,-0.14,0.04,308608,1.6599999999999966
99.9,0.81,-0.14,0.04,308612,1.6600000000000108
101.42,0.82,-0.14,0.04,308616,1.519999999999996
102.71,0.83,-0.14,0.03,308620,1.289999999999992
103.81,0.84,-0.14,0.03,308623,1.1000000000000085
104.63,0.86,-0.15,0.02,308627,0.8199999999999932
105.21,0.88,-0.15,0.02,308631,0.5799999999999983
105.52,0.89,-0.15,0.01,308634,0.3100000000000023
105.58,0.91,-0.16,0.0,308638,0.060000000000002274
105.42,0.93,-0.16,-0.0,308642,-0.1599999999999966
105.06,0.95,-0.16,-0.01,308645,-0.35999999999999943
104.53,0.96,-0.16,-0.01,308649,-0.5300000000000011
103.87,0.97,-0.17,-0.02,308653,-0.6599999999999966
103.13,0.98,-0.17,-0.02,308657,-0.7400000000000091
102.32,0.99,-0.17,-0.02,308660,-0.8100000000000023
101.48,1.0,-0.17,-0.02,308664,-0.8399999999999892
100.67,1.0,-0.17,-0.02,308668,-0.8100000000000023
99.86,1.0,-0.17,-0.02,308671,-0.8100000000000023
99.11,0.99,-0.17,-0.02,308675,-0.75
98.43,0.99,-0.17,-0.02,308679,-0.6799999999999926
97.85,0.98,-0.17,-0.02,308683,-0.5800000000000125
97.34,0.97,-0.17,-0.02,308686,-0.5099999999999909
96.92,0.97,-0.17,-0.01,308690,-0.4200000000000017
96.62,0.96,-0.17,-0.01,308694,-0.29999999999999716
96.4,0.95,-0.17,-0.01,308697,-0.21999999999999886
